time,ax,ay,az
1.304000,0.321735,0.134056,0.455792
1.306000,0.333341,0.138892,0.472233
1.308000,0.344913,0.143714,0.488627
1.310000,0.356450,0.148521,0.504971
1.312000,0.367951,0.153313,0.521264
1.314000,0.379415,0.158089,0.537504
1.316000,0.390840,0.162850,0.553690
1.318000,0.402226,0.167594,0.569820
1.320000,0.413572,0.172321,0.585893
1.322000,0.424875,0.177031,0.601906
1.324000,0.436136,0.181723,0.617859
1.326000,0.447352,0.186397,0.633749
1.328000,0.458523,0.191051,0.649575
1.330000,0.469648,0.195687,0.665335
1.332000,0.480726,0.200302,0.681028
1.334000,0.491755,0.204898,0.696653
1.336000,0.502734,0.209473,0.712207
1.338000,0.513662,0.214026,0.727688
1.340000,0.524539,0.218558,0.743097
1.342000,0.535362,0.223068,0.758430
1.344000,0.546132,0.227555,0.773687
1.346000,0.556846,0.232019,0.788865
1.348000,0.567504,0.236460,0.803964
1.350000,0.578104,0.240877,0.818981
1.352000,0.588647,0.245269,0.833916
1.354000,0.599129,0.249637,0.848766
1.356000,0.609551,0.253980,0.863531
1.358000,0.619912,0.258297,0.878208
1.360000,0.630210,0.262587,0.892797
1.362000,0.640444,0.266852,0.907295
1.364000,0.650613,0.271089,0.921702
1.366000,0.660717,0.275299,0.936015
1.368000,0.670754,0.279481,0.950234
1.370000,0.680723,0.283634,0.964357
1.372000,0.690623,0.287760,0.978383
1.374000,0.700454,0.291856,0.992309
1.376000,0.710213,0.295922,1.006135
1.378000,0.719901,0.299959,1.019860
1.380000,0.729516,0.303965,1.033482
1.382000,0.739058,0.307941,1.046999
1.384000,0.748525,0.311885,1.060410
1.386000,0.757916,0.315798,1.073714
1.388000,0.767230,0.319679,1.086909
1.390000,0.776467,0.323528,1.099995
1.392000,0.785626,0.327344,1.112970
1.394000,0.794705,0.331127,1.125832
1.396000,0.803704,0.334876,1.138580
1.398000,0.812621,0.338592,1.151213
1.400000,0.821457,0.342274,1.163730
1.402000,0.830209,0.345920,1.176129
1.404000,0.838877,0.349532,1.188410
1.406000,0.847461,0.353109,1.200570
1.408000,0.855959,0.356650,1.212609
1.410000,0.864371,0.360155,1.224525
1.412000,0.872695,0.363623,1.236318
1.414000,0.880931,0.367055,1.247986
1.416000,0.889078,0.370449,1.259527
1.418000,0.897135,0.373806,1.270942
1.420000,0.905102,0.377126,1.282227
1.422000,0.912977,0.380407,1.293384
1.424000,0.920759,0.383650,1.304409
1.426000,0.928449,0.386854,1.315303
1.428000,0.936045,0.390019,1.326064
1.430000,0.943546,0.393144,1.336690
1.432000,0.950952,0.396230,1.347182
1.434000,0.958262,0.399276,1.357538
1.436000,0.965475,0.402281,1.367756
1.438000,0.972590,0.405246,1.377836
1.440000,0.979607,0.408170,1.387777
1.442000,0.986525,0.411052,1.397577
1.444000,0.993344,0.413893,1.407237
1.446000,1.000061,0.416692,1.416754
1.448000,1.006678,0.419449,1.426128
1.450000,1.013194,0.422164,1.435357
1.452000,1.019606,0.424836,1.444442
1.454000,1.025916,0.427465,1.453381
1.456000,1.032122,0.430051,1.462173
1.458000,1.038224,0.432593,1.470817
1.460000,1.044221,0.435092,1.479312
1.462000,1.050112,0.437547,1.487658
1.464000,1.055897,0.439957,1.495854
1.466000,1.061575,0.442323,1.503898
1.468000,1.067146,0.444644,1.511791
1.470000,1.072610,0.446921,1.519530
1.472000,1.077965,0.449152,1.527116
1.474000,1.083211,0.451338,1.534548
1.476000,1.088347,0.453478,1.541825
1.478000,1.093373,0.455572,1.548946
1.480000,1.098289,0.457621,1.555910
1.482000,1.103094,0.459623,1.562717
1.484000,1.107788,0.461578,1.569366
1.486000,1.112369,0.463487,1.575857
1.488000,1.116838,0.465349,1.582188
1.490000,1.121195,0.467164,1.588359
1.492000,1.125438,0.468932,1.594370
1.494000,1.129567,0.470653,1.600220
1.496000,1.133582,0.472326,1.605908
1.498000,1.137482,0.473951,1.611433
1.500000,1.141268,0.475528,1.616796
1.502000,1.144938,0.477057,1.621995
1.504000,1.148492,0.478539,1.627031
1.506000,1.151931,0.479971,1.631902
1.508000,1.155253,0.481355,1.636608
1.510000,1.158458,0.482691,1.641149
1.512000,1.161546,0.483978,1.645524
1.514000,1.164517,0.485215,1.649732
1.516000,1.167370,0.486404,1.653774
1.518000,1.170105,0.487544,1.657649
1.520000,1.172722,0.488634,1.661356
1.522000,1.175220,0.489675,1.664895
1.524000,1.177600,0.490666,1.668266
1.526000,1.179860,0.491608,1.671468
1.528000,1.182001,0.492501,1.674502
1.530000,1.184023,0.493343,1.677366
1.532000,1.185925,0.494136,1.680061
1.534000,1.187708,0.494878,1.682586
1.536000,1.189370,0.495571,1.684941
1.538000,1.190912,0.496213,1.687125
1.540000,1.192334,0.496806,1.689139
1.542000,1.193635,0.497348,1.690983
1.544000,1.194815,0.497840,1.692655
1.546000,1.195875,0.498281,1.694156
1.548000,1.196814,0.498673,1.695487
1.550000,1.197632,0.499013,1.696645
1.552000,1.198329,0.499304,1.697633
1.554000,1.198905,0.499544,1.698449
1.556000,1.199360,0.499733,1.699093
1.558000,1.199693,0.499872,1.699565
1.560000,1.199905,0.499961,1.699866
1.562000,1.199996,0.499998,1.699995
1.564000,1.199966,0.499986,1.699952
1.566000,1.199814,0.499923,1.699737
1.568000,1.199541,0.499809,1.699350
1.570000,1.199147,0.499645,1.698792
1.572000,1.198632,0.499430,1.698062
1.574000,1.197996,0.499165,1.697161
1.576000,1.197238,0.498849,1.696087
1.578000,1.196360,0.498483,1.694843
1.580000,1.195360,0.498067,1.693427
1.582000,1.194240,0.497600,1.691840
1.584000,1.192999,0.497083,1.690082
1.586000,1.191638,0.496516,1.688154
1.588000,1.190156,0.495898,1.686054
1.590000,1.188554,0.495231,1.683784
1.592000,1.186831,0.494513,1.681345
1.594000,1.184989,0.493745,1.678735
1.596000,1.183027,0.492928,1.675955
1.598000,1.180946,0.492061,1.673006
1.600000,1.178745,0.491144,1.669888
1.602000,1.176425,0.490177,1.666602
1.604000,1.173986,0.489161,1.663146
1.606000,1.171428,0.488095,1.659523
1.608000,1.168752,0.486980,1.655732
1.610000,1.165958,0.485816,1.651774
1.612000,1.163046,0.484603,1.647649
1.614000,1.160017,0.483340,1.643357
1.616000,1.156870,0.482029,1.638899
1.618000,1.153606,0.480669,1.634276
1.620000,1.150226,0.479261,1.629487
1.622000,1.146730,0.477804,1.624534
1.624000,1.143117,0.476299,1.619416
1.626000,1.139389,0.474746,1.614135
1.628000,1.135546,0.473144,1.608691
1.630000,1.131589,0.471495,1.603084
1.632000,1.127516,0.469799,1.597315
1.634000,1.123330,0.468054,1.591385
1.636000,1.119031,0.466263,1.585294
1.638000,1.114618,0.464424,1.579042
1.640000,1.110093,0.462539,1.572631
1.642000,1.105455,0.460606,1.566061
1.644000,1.100706,0.458627,1.559333
1.646000,1.095845,0.456602,1.552447
1.648000,1.090874,0.454531,1.545405
1.650000,1.085792,0.452414,1.538206
1.652000,1.080601,0.450251,1.530852
1.654000,1.075301,0.448042,1.523343
1.656000,1.069892,0.445788,1.515680
1.658000,1.064374,0.443489,1.507864
1.660000,1.058749,0.441146,1.499895
1.662000,1.053018,0.438757,1.491775
1.664000,1.047179,0.436325,1.483504
1.666000,1.041235,0.433848,1.475083
1.668000,1.035186,0.431327,1.466513
1.670000,1.029032,0.428763,1.457795
1.672000,1.022774,0.426156,1.448930
1.674000,1.016413,0.423505,1.439918
1.676000,1.009949,0.420812,1.430761
1.678000,1.003383,0.418076,1.421459
1.680000,0.996715,0.415298,1.412013
1.682000,0.989947,0.412478,1.402425
1.684000,0.983079,0.409616,1.392695
1.686000,0.976111,0.406713,1.382824
1.688000,0.969045,0.403769,1.372813
1.690000,0.961880,0.400783,1.362664
1.692000,0.954619,0.397758,1.352377
1.694000,0.947261,0.394692,1.341953
1.696000,0.939807,0.391586,1.331394
1.698000,0.932259,0.388441,1.320700
1.700000,0.924616,0.385257,1.309873
1.702000,0.916880,0.382033,1.298913
1.704000,0.909051,0.378771,1.287822
1.706000,0.901130,0.375471,1.276601
1.708000,0.893118,0.372132,1.265250
1.710000,0.885016,0.368757,1.253772
1.712000,0.876824,0.365343,1.242168
1.714000,0.868544,0.361893,1.230437
1.716000,0.860176,0.358407,1.218583
1.718000,0.851721,0.354884,1.206605
1.720000,0.843180,0.351325,1.194505
1.722000,0.834554,0.347731,1.182284
1.724000,0.825843,0.344101,1.169944
1.726000,0.817049,0.340437,1.157486
1.728000,0.808173,0.336739,1.144911
1.730000,0.799214,0.333006,1.132220
1.732000,0.790175,0.329240,1.119415
1.734000,0.781056,0.325440,1.106496
1.736000,0.771858,0.321608,1.093466
1.738000,0.762583,0.317743,1.080325
1.740000,0.753230,0.313846,1.067075
1.742000,0.743801,0.309917,1.053717
1.744000,0.734296,0.305957,1.040253
1.746000,0.724718,0.301966,1.026684
1.748000,0.715066,0.297944,1.013011
1.750000,0.705342,0.293893,0.999235
1.752000,0.695547,0.289811,0.985358
1.754000,0.685682,0.285701,0.971382
1.756000,0.675747,0.281561,0.957308
1.758000,0.665744,0.277393,0.943137
1.760000,0.655673,0.273197,0.928870
1.762000,0.645537,0.268974,0.914510
1.764000,0.635335,0.264723,0.900057
1.766000,0.625069,0.260445,0.885514
1.768000,0.614739,0.256141,0.870881
1.770000,0.604348,0.251812,0.856159
1.772000,0.593895,0.247456,0.841352
1.774000,0.583383,0.243076,0.826459
1.776000,0.572811,0.238671,0.811483
1.778000,0.562182,0.234243,0.796425
1.780000,0.551496,0.229790,0.781286
1.782000,0.540754,0.225314,0.766068
1.784000,0.529957,0.220816,0.750773
1.786000,0.519107,0.216295,0.735402
1.788000,0.508205,0.211752,0.719957
1.790000,0.497251,0.207188,0.704438
1.792000,0.486246,0.202603,0.688849
1.794000,0.475193,0.197997,0.673190
1.796000,0.464092,0.193372,0.657463
1.798000,0.452944,0.188726,0.641670
1.800000,0.441749,0.184062,0.625812
1.802000,0.430511,0.179379,0.609890
1.804000,0.419229,0.174679,0.593907
1.806000,0.407904,0.169960,0.577864
1.808000,0.396538,0.165224,0.561762
1.810000,0.385132,0.160472,0.545604
1.812000,0.373688,0.155703,0.529391
1.814000,0.362205,0.150919,0.513124
1.816000,0.350686,0.146119,0.496805
1.818000,0.339131,0.141305,0.480436
1.820000,0.327542,0.136476,0.464018
1.822000,0.315920,0.131633,0.447554
1.824000,0.304266,0.126778,0.431044
1.826000,0.292582,0.121909,0.414491
1.828000,0.280868,0.117028,0.397896
1.830000,0.269125,0.112135,0.381260
1.832000,0.257355,0.107231,0.364586
1.834000,0.245559,0.102316,0.347876
1.836000,0.233739,0.097391,0.331130
1.838000,0.221894,0.092456,0.314350
1.840000,0.210028,0.087512,0.297539
1.842000,0.198140,0.082558,0.280698
1.844000,0.186232,0.077597,0.263828
1.846000,0.174305,0.072627,0.246932
1.848000,0.162361,0.067650,0.230011
1.850000,0.150400,0.062667,0.213066
1.852000,0.138424,0.057677,0.196101
1.854000,0.126434,0.052681,0.179115
1.856000,0.114431,0.047680,0.162111
1.858000,0.102417,0.042674,0.145091
1.860000,0.090392,0.037663,0.128056
1.862000,0.078358,0.032649,0.111008
1.864000,0.066317,0.027632,0.093949
1.866000,0.054268,0.022612,0.076880
1.868000,0.042214,0.017589,0.059804
1.870000,0.030156,0.012565,0.042721
1.872000,0.018095,0.007540,0.025634
1.874000,0.006032,0.002513,0.008545
1.876000,-0.006032,-0.002513,-0.008545
1.878000,-0.018095,-0.007540,-0.025634
1.880000,-0.030156,-0.012565,-0.042721
1.882000,-0.042214,-0.017589,-0.059804
1.884000,-0.054268,-0.022612,-0.076880
1.886000,-0.066317,-0.027632,-0.093949
1.888000,-0.078358,-0.032649,-0.111008
1.890000,-0.090392,-0.037663,-0.128056
1.892000,-0.102417,-0.042674,-0.145091
1.894000,-0.114431,-0.047680,-0.162111
1.896000,-0.126434,-0.052681,-0.179115
1.898000,-0.138424,-0.057677,-0.196101
1.900000,-0.150400,-0.062667,-0.213066
1.902000,-0.162361,-0.067650,-0.230011
1.904000,-0.174305,-0.072627,-0.246932
1.906000,-0.186232,-0.077597,-0.263828
1.908000,-0.198140,-0.082558,-0.280698
1.910000,-0.210028,-0.087512,-0.297539
1.912000,-0.221894,-0.092456,-0.314350
1.914000,-0.233739,-0.097391,-0.331130
1.916000,-0.245559,-0.102316,-0.347876
1.918000,-0.257355,-0.107231,-0.364586
1.920000,-0.269125,-0.112135,-0.381260
1.922000,-0.280868,-0.117028,-0.397896
1.924000,-0.292582,-0.121909,-0.414491
1.926000,-0.304266,-0.126778,-0.431044
1.928000,-0.315920,-0.131633,-0.447554
1.930000,-0.327542,-0.136476,-0.464018
1.932000,-0.339131,-0.141305,-0.480436
1.934000,-0.350686,-0.146119,-0.496805
1.936000,-0.362205,-0.150919,-0.513124
1.938000,-0.373688,-0.155703,-0.529391
1.940000,-0.385132,-0.160472,-0.545604
1.942000,-0.396538,-0.165224,-0.561762
1.944000,-0.407904,-0.169960,-0.577864
1.946000,-0.419229,-0.174679,-0.593907
1.948000,-0.430511,-0.179379,-0.609890
1.950000,-0.441749,-0.184062,-0.625812
1.952000,-0.452944,-0.188726,-0.641670
1.954000,-0.464092,-0.193372,-0.657463
1.956000,-0.475193,-0.197997,-0.673190
1.958000,-0.486246,-0.202603,-0.688849
1.960000,-0.497251,-0.207188,-0.704438
1.962000,-0.508205,-0.211752,-0.719957
1.964000,-0.519107,-0.216295,-0.735402
1.966000,-0.529957,-0.220816,-0.750773
1.968000,-0.540754,-0.225314,-0.766068
1.970000,-0.551496,-0.229790,-0.781286
1.972000,-0.562182,-0.234243,-0.796425
1.974000,-0.572811,-0.238671,-0.811483
1.976000,-0.583383,-0.243076,-0.826459
1.978000,-0.593895,-0.247456,-0.841352
1.980000,-0.604348,-0.251812,-0.856159
1.982000,-0.614739,-0.256141,-0.870881
1.984000,-0.625069,-0.260445,-0.885514
1.986000,-0.635335,-0.264723,-0.900057
1.988000,-0.645537,-0.268974,-0.914510
1.990000,-0.655673,-0.273197,-0.928870
1.992000,-0.665744,-0.277393,-0.943137
1.994000,-0.675747,-0.281561,-0.957308
1.996000,-0.685682,-0.285701,-0.971382
1.998000,-0.695547,-0.289811,-0.985358
2.000000,-0.705342,-0.293893,-0.999235
2.002000,-0.715066,-0.297944,-1.013011
2.004000,-0.724718,-0.301966,-1.026684
2.006000,-0.734296,-0.305957,-1.040253
2.008000,-0.743801,-0.309917,-1.053717
2.010000,-0.753230,-0.313846,-1.067075
2.012000,-0.762583,-0.317743,-1.080325
2.014000,-0.771858,-0.321608,-1.093466
2.016000,-0.781056,-0.325440,-1.106496
2.018000,-0.790175,-0.329240,-1.119415
2.020000,-0.799214,-0.333006,-1.132220
2.022000,-0.808173,-0.336739,-1.144911
2.024000,-0.817049,-0.340437,-1.157486
2.026000,-0.825843,-0.344101,-1.169944
2.028000,-0.834554,-0.347731,-1.182284
2.030000,-0.843180,-0.351325,-1.194505
2.032000,-0.851721,-0.354884,-1.206605
2.034000,-0.860176,-0.358407,-1.218583
2.036000,-0.868544,-0.361893,-1.230437
2.038000,-0.876824,-0.365343,-1.242168
2.040000,-0.885016,-0.368757,-1.253772
2.042000,-0.893118,-0.372132,-1.265250
2.044000,-0.901130,-0.375471,-1.276601
2.046000,-0.909051,-0.378771,-1.287822
2.048000,-0.916880,-0.382033,-1.298913
2.050000,-0.924616,-0.385257,-1.309873
2.052000,-0.932259,-0.388441,-1.320700
2.054000,-0.939807,-0.391586,-1.331394
2.056000,-0.947261,-0.394692,-1.341953
2.058000,-0.954619,-0.397758,-1.352377
2.060000,-0.961880,-0.400783,-1.362664
2.062000,-0.969045,-0.403769,-1.372813
2.064000,-0.976111,-0.406713,-1.382824
2.066000,-0.983079,-0.409616,-1.392695
2.068000,-0.989947,-0.412478,-1.402425
2.070000,-0.996715,-0.415298,-1.412013
2.072000,-1.003383,-0.418076,-1.421459
2.074000,-1.009949,-0.420812,-1.430761
2.076000,-1.016413,-0.423505,-1.439918
2.078000,-1.022774,-0.426156,-1.448930
2.080000,-1.029032,-0.428763,-1.457795
2.082000,-1.035186,-0.431327,-1.466513
2.084000,-1.041235,-0.433848,-1.475083
2.086000,-1.047179,-0.436325,-1.483504
2.088000,-1.053018,-0.438757,-1.491775
2.090000,-1.058749,-0.441146,-1.499895
2.092000,-1.064374,-0.443489,-1.507864
2.094000,-1.069892,-0.445788,-1.515680
2.096000,-1.075301,-0.448042,-1.523343
2.098000,-1.080601,-0.450251,-1.530852
2.100000,-1.085792,-0.452414,-1.538206
2.102000,-1.090874,-0.454531,-1.545405
2.104000,-1.095845,-0.456602,-1.552447
2.106000,-1.100706,-0.458627,-1.559333
2.108000,-1.105455,-0.460606,-1.566061
2.110000,-1.110093,-0.462539,-1.572631
2.112000,-1.114618,-0.464424,-1.579042
2.114000,-1.119031,-0.466263,-1.585294
2.116000,-1.123330,-0.468054,-1.591385
2.118000,-1.127516,-0.469799,-1.597315
2.120000,-1.131589,-0.471495,-1.603084
2.122000,-1.135546,-0.473144,-1.608691
2.124000,-1.139389,-0.474746,-1.614135
2.126000,-1.143117,-0.476299,-1.619416
2.128000,-1.146730,-0.477804,-1.624534
2.130000,-1.150226,-0.479261,-1.629487
2.132000,-1.153606,-0.480669,-1.634276
2.134000,-1.156870,-0.482029,-1.638899
2.136000,-1.160017,-0.483340,-1.643357
2.138000,-1.163046,-0.484603,-1.647649
2.140000,-1.165958,-0.485816,-1.651774
2.142000,-1.168752,-0.486980,-1.655732
2.144000,-1.171428,-0.488095,-1.659523
2.146000,-1.173986,-0.489161,-1.663146
2.148000,-1.176425,-0.490177,-1.666602
2.150000,-1.178745,-0.491144,-1.669888
2.152000,-1.180946,-0.492061,-1.673006
2.154000,-1.183027,-0.492928,-1.675955
2.156000,-1.184989,-0.493745,-1.678735
2.158000,-1.186831,-0.494513,-1.681345
2.160000,-1.188554,-0.495231,-1.683784
2.162000,-1.190156,-0.495898,-1.686054
2.164000,-1.191638,-0.496516,-1.688154
2.166000,-1.192999,-0.497083,-1.690082
2.168000,-1.194240,-0.497600,-1.691840
2.170000,-1.195360,-0.498067,-1.693427
2.172000,-1.196360,-0.498483,-1.694843
2.174000,-1.197238,-0.498849,-1.696087
2.176000,-1.197996,-0.499165,-1.697161
2.178000,-1.198632,-0.499430,-1.698062
2.180000,-1.199147,-0.499645,-1.698792
2.182000,-1.199541,-0.499809,-1.699350
2.184000,-1.199814,-0.499923,-1.699737
2.186000,-1.199966,-0.499986,-1.699952
2.188000,-1.199996,-0.499998,-1.699995
2.190000,-1.199905,-0.499961,-1.699866
2.192000,-1.199693,-0.499872,-1.699565
2.194000,-1.199360,-0.499733,-1.699093
2.196000,-1.198905,-0.499544,-1.698449
2.198000,-1.198329,-0.499304,-1.697633
2.200000,-1.197632,-0.499013,-1.696645
2.202000,-1.196814,-0.498673,-1.695487
2.204000,-1.195875,-0.498281,-1.694156
2.206000,-1.194815,-0.497840,-1.692655
2.208000,-1.193635,-0.497348,-1.690983
2.210000,-1.192334,-0.496806,-1.689139
2.212000,-1.190912,-0.496213,-1.687125
2.214000,-1.189370,-0.495571,-1.684941
2.216000,-1.187708,-0.494878,-1.682586
2.218000,-1.185925,-0.494136,-1.680061
2.220000,-1.184023,-0.493343,-1.677366
2.222000,-1.182001,-0.492501,-1.674502
2.224000,-1.179860,-0.491608,-1.671468
2.226000,-1.177600,-0.490666,-1.668266
2.228000,-1.175220,-0.489675,-1.664895
2.230000,-1.172722,-0.488634,-1.661356
2.232000,-1.170105,-0.487544,-1.657649
2.234000,-1.167370,-0.486404,-1.653774
2.236000,-1.164517,-0.485215,-1.649732
2.238000,-1.161546,-0.483978,-1.645524
2.240000,-1.158458,-0.482691,-1.641149
2.242000,-1.155253,-0.481355,-1.636608
2.244000,-1.151931,-0.479971,-1.631902
2.246000,-1.148492,-0.478539,-1.627031
2.248000,-1.144938,-0.477057,-1.621995
2.250000,-1.141268,-0.475528,-1.616796
2.252000,-1.137482,-0.473951,-1.611433
2.254000,-1.133582,-0.472326,-1.605908
2.256000,-1.129567,-0.470653,-1.600220
2.258000,-1.125438,-0.468932,-1.594370
2.260000,-1.121195,-0.467164,-1.588359
2.262000,-1.116838,-0.465349,-1.582188
2.264000,-1.112369,-0.463487,-1.575857
2.266000,-1.107788,-0.461578,-1.569366
2.268000,-1.103094,-0.459623,-1.562717
2.270000,-1.098289,-0.457621,-1.555910
2.272000,-1.093373,-0.455572,-1.548946
2.274000,-1.088347,-0.453478,-1.541825
2.276000,-1.083211,-0.451338,-1.534548
2.278000,-1.077965,-0.449152,-1.527116
2.280000,-1.072610,-0.446921,-1.519530
2.282000,-1.067146,-0.444644,-1.511791
2.284000,-1.061575,-0.442323,-1.503898
2.286000,-1.055897,-0.439957,-1.495854
2.288000,-1.050112,-0.437547,-1.487658
2.290000,-1.044221,-0.435092,-1.479312
2.292000,-1.038224,-0.432593,-1.470817
2.294000,-1.032122,-0.430051,-1.462173
2.296000,-1.025916,-0.427465,-1.453381
2.298000,-1.019606,-0.424836,-1.444442
2.300000,-1.013194,-0.422164,-1.435357
2.302000,-1.006678,-0.419449,-1.426128
2.304000,-1.000061,-0.416692,-1.416754
2.306000,-0.993344,-0.413893,-1.407237
2.308000,-0.986525,-0.411052,-1.397577
2.310000,-0.979607,-0.408170,-1.387777
2.312000,-0.972590,-0.405246,-1.377836
2.314000,-0.965475,-0.402281,-1.367756
2.316000,-0.958262,-0.399276,-1.357538
2.318000,-0.950952,-0.396230,-1.347182
2.320000,-0.943546,-0.393144,-1.336690
2.322000,-0.936045,-0.390019,-1.326064
2.324000,-0.928449,-0.386854,-1.315303
2.326000,-0.920759,-0.383650,-1.304409
2.328000,-0.912977,-0.380407,-1.293384
2.330000,-0.905102,-0.377126,-1.282227
2.332000,-0.897135,-0.373806,-1.270942
2.334000,-0.889078,-0.370449,-1.259527
2.336000,-0.880931,-0.367055,-1.247986
2.338000,-0.872695,-0.363623,-1.236318
2.340000,-0.864371,-0.360155,-1.224525
2.342000,-0.855959,-0.356650,-1.212609
2.344000,-0.847461,-0.353109,-1.200570
2.346000,-0.838877,-0.349532,-1.188410
2.348000,-0.830209,-0.345920,-1.176129
2.350000,-0.821457,-0.342274,-1.163730
2.352000,-0.812621,-0.338592,-1.151213
2.354000,-0.803704,-0.334876,-1.138580
2.356000,-0.794705,-0.331127,-1.125832
2.358000,-0.785626,-0.327344,-1.112970
2.360000,-0.776467,-0.323528,-1.099995
2.362000,-0.767230,-0.319679,-1.086909
2.364000,-0.757916,-0.315798,-1.073714
2.366000,-0.748525,-0.311885,-1.060410
2.368000,-0.739058,-0.307941,-1.046999
2.370000,-0.729516,-0.303965,-1.033482
2.372000,-0.719901,-0.299959,-1.019860
2.374000,-0.710213,-0.295922,-1.006135
2.376000,-0.700454,-0.291856,-0.992309
2.378000,-0.690623,-0.287760,-0.978383
2.380000,-0.680723,-0.283634,-0.964357
2.382000,-0.670754,-0.279481,-0.950234
2.384000,-0.660717,-0.275299,-0.936015
2.386000,-0.650613,-0.271089,-0.921702
2.388000,-0.640444,-0.266852,-0.907295
2.390000,-0.630210,-0.262587,-0.892797
2.392000,-0.619912,-0.258297,-0.878208
2.394000,-0.609551,-0.253980,-0.863531
2.396000,-0.599129,-0.249637,-0.848766
2.398000,-0.588647,-0.245269,-0.833916
2.400000,-0.578104,-0.240877,-0.818981
2.402000,-0.567504,-0.236460,-0.803964
2.404000,-0.556846,-0.232019,-0.788865
2.406000,-0.546132,-0.227555,-0.773687
2.408000,-0.535362,-0.223068,-0.758430
2.410000,-0.524539,-0.218558,-0.743097
2.412000,-0.513662,-0.214026,-0.727688
2.414000,-0.502734,-0.209473,-0.712207
2.416000,-0.491755,-0.204898,-0.696653
2.418000,-0.480726,-0.200302,-0.681028
2.420000,-0.469648,-0.195687,-0.665335
2.422000,-0.458523,-0.191051,-0.649575
2.424000,-0.447352,-0.186397,-0.633749
2.426000,-0.436136,-0.181723,-0.617859
2.428000,-0.424875,-0.177031,-0.601906
2.430000,-0.413572,-0.172321,-0.585893
2.432000,-0.402226,-0.167594,-0.569820
2.434000,-0.390840,-0.162850,-0.553690
2.436000,-0.379415,-0.158089,-0.537504
2.438000,-0.367951,-0.153313,-0.521264
2.440000,-0.356450,-0.148521,-0.504971
2.442000,-0.344913,-0.143714,-0.488627
2.444000,-0.333341,-0.138892,-0.472233
2.446000,-0.321735,-0.134056,-0.455792
2.448000,-0.310097,-0.129207,-0.439305
2.450000,-0.298428,-0.124345,-0.422773
2.452000,-0.286728,-0.119470,-0.406198
2.454000,-0.275000,-0.114583,-0.389583
2.456000,-0.263243,-0.109685,-0.372928
2.458000,-0.251460,-0.104775,-0.356236
2.460000,-0.239652,-0.099855,-0.339507
2.462000,-0.227819,-0.094925,-0.322744
2.464000,-0.215964,-0.089985,-0.305949
2.466000,-0.204086,-0.085036,-0.289122
2.468000,-0.192188,-0.080078,-0.272267
2.470000,-0.180271,-0.075113,-0.255384
2.472000,-0.168335,-0.070140,-0.238475
2.474000,-0.156382,-0.065159,-0.221542
2.476000,-0.144414,-0.060172,-0.204586
2.478000,-0.132431,-0.055179,-0.187610
2.480000,-0.120434,-0.050181,-0.170615
2.482000,-0.108425,-0.045177,-0.153603
2.484000,-0.096406,-0.040169,-0.136575
2.486000,-0.084376,-0.035157,-0.119533
2.488000,-0.072338,-0.030141,-0.102479
2.490000,-0.060293,-0.025122,-0.085415
2.492000,-0.048242,-0.020101,-0.068343
2.494000,-0.036186,-0.015077,-0.051263
2.496000,-0.024126,-0.010052,-0.034178
2.498000,-0.012064,-0.005026,-0.017090
2.500000,-0.000000,-0.000000,-0.000000
2.502000,0.012064,0.005026,0.017090
2.504000,0.024126,0.010052,0.034178
2.506000,0.036186,0.015077,0.051263
2.508000,0.048242,0.020101,0.068343
2.510000,0.060293,0.025122,0.085415
2.512000,0.072338,0.030141,0.102479
2.514000,0.084376,0.035157,0.119533
2.516000,0.096406,0.040169,0.136575
2.518000,0.108425,0.045177,0.153603
2.520000,0.120434,0.050181,0.170615
2.522000,0.132431,0.055179,0.187610
2.524000,0.144414,0.060172,0.204586
2.526000,0.156382,0.065159,0.221542
2.528000,0.168335,0.070140,0.238475
2.530000,0.180271,0.075113,0.255384
2.532000,0.192188,0.080078,0.272267
2.534000,0.204086,0.085036,0.289122
2.536000,0.215964,0.089985,0.305949
2.538000,0.227819,0.094925,0.322744
2.540000,0.239652,0.099855,0.339507
2.542000,0.251460,0.104775,0.356236
2.544000,0.263243,0.109685,0.372928
2.546000,0.275000,0.114583,0.389583
2.548000,0.286728,0.119470,0.406198
2.550000,0.298428,0.124345,0.422773
2.552000,0.310097,0.129207,0.439305
2.554000,0.321735,0.134056,0.455792
2.556000,0.333341,0.138892,0.472233
2.558000,0.344913,0.143714,0.488627
2.560000,0.356450,0.148521,0.504971
2.562000,0.367951,0.153313,0.521264
2.564000,0.379415,0.158089,0.537504
2.566000,0.390840,0.162850,0.553690
2.568000,0.402226,0.167594,0.569820
2.570000,0.413572,0.172321,0.585893
2.572000,0.424875,0.177031,0.601906
2.574000,0.436136,0.181723,0.617859
2.576000,0.447352,0.186397,0.633749
2.578000,0.458523,0.191051,0.649575
2.580000,0.469648,0.195687,0.665335
2.582000,0.480726,0.200302,0.681028
2.584000,0.491755,0.204898,0.696653
2.586000,0.502734,0.209473,0.712207
2.588000,0.513662,0.214026,0.727688
2.590000,0.524539,0.218558,0.743097
2.592000,0.535362,0.223068,0.758430
2.594000,0.546132,0.227555,0.773687
2.596000,0.556846,0.232019,0.788865
2.598000,0.567504,0.236460,0.803964
2.600000,0.578104,0.240877,0.818981
2.602000,0.588647,0.245269,0.833916
2.604000,0.599129,0.249637,0.848766
2.606000,0.609551,0.253980,0.863531
